timestamp,X,Y,Z
1622901967315,0.117316,0.059855,9.697714
1622901967324,0.093374,0.064643,9.725247
1622901967333,0.090980,0.077812,9.734824
1622901967342,0.107739,0.056264,9.710882
1622901967352,0.099359,0.049081,9.706094
1622901967361,0.096965,0.069432,9.712079
1622901967371,0.105345,0.065841,9.720459
1622901967380,0.108936,0.065841,9.745598
1622901967390,0.108936,0.059855,9.738416
1622901967400,0.095768,0.065841,9.716867
1622901967409,0.106542,0.050278,9.725247
1622901967419,0.117316,0.050278,9.690532
1622901967428,0.105345,0.061052,9.722853
1622901967438,0.099359,0.080206,9.749189
1622901967448,0.094571,0.063446,9.746795
1622901967457,0.119710,0.069432,9.709685
1622901967467,0.118513,0.056264,9.702502
1622901967476,0.099359,0.069432,9.712079
1622901967486,0.095768,0.071826,9.722853
1622901967496,0.107739,0.074220,9.747993
1622901967505,0.106542,0.071826,9.732430
1622901967515,0.104148,0.073023,9.721656
1622901967524,0.101754,0.070629,9.718064
1622901967534,0.112527,0.056264,9.695320
1622901967544,0.116119,0.051475,9.715671
1622901967553,0.084994,0.070629,9.740809
1622901967563,0.098162,0.082600,9.752781
1622901967572,0.105345,0.071826,9.731233
1622901967581,0.117316,0.052672,9.703699
1622901967591,0.106542,0.056264,9.715671
1622901967600,0.094571,0.069432,9.733627
1622901967610,0.113725,0.073023,9.731233
1622901967620,0.102951,0.061052,9.710882
1622901967629,0.094571,0.064643,9.716867
1622901967639,0.096965,0.068235,9.702502
1622901967648,0.116119,0.056264,9.727641
1622901967658,0.102951,0.074220,9.736021
1622901967668,0.101754,0.069432,9.742006
1622901967677,0.102951,0.067038,9.722853
1622901967687,0.113725,0.043096,9.700109
1622901967696,0.106542,0.059855,9.710882
1622901967705,0.094571,0.068235,9.732430
1622901967715,0.087388,0.076614,9.752781
1622901967725,0.108936,0.069432,9.726444
1622901967735,0.119710,0.053870,9.707291
1622901967744,0.092177,0.057461,9.721656
1622901967754,0.105345,0.063446,9.714474
1622901967763,0.107739,0.071826,9.727641
1622901967772,0.110133,0.058658,9.738416
1622901967782,0.100556,0.064643,9.734824
1622901967791,0.095768,0.077812,9.726444
1622901967801,0.106542,0.061052,9.696517
1622901967811,0.113725,0.059855,9.724051
1622901967821,0.100556,0.069432,9.714474
1622901967830,0.094571,0.087388,9.758766
1622901967840,0.106542,0.074220,9.738416
1622901967850,0.124498,0.059855,9.703699
1622901967859,0.110133,0.057461,9.707291
1622901967869,0.101754,0.069432,9.727641
1622901967878,0.107739,0.064643,9.738416
1622901967887,0.114922,0.063446,9.736021
1622901967896,0.101754,0.069432,9.721656
1622901967906,0.106542,0.069432,9.707291
1622901967915,0.110133,0.061052,9.718064
1622901967925,0.106542,0.064643,9.725247
1622901967934,0.105345,0.070629,9.744401
1622901967944,0.088585,0.068235,9.747993
1622901967954,0.111330,0.058658,9.712079
1622901967963,0.104148,0.052672,9.701305
1622901967973,0.101754,0.062249,9.719262
1622901967982,0.100556,0.079009,9.737218
1622901967992,0.108936,0.070629,9.746795
1622901968001,0.113725,0.067038,9.726444
1622901968010,0.114922,0.061052,9.718064
1622901968019,0.099359,0.065841,9.712079
1622901968029,0.102951,0.061052,9.737218
1622901968038,0.108936,0.058658,9.726444
1622901968047,0.107739,0.071826,9.722853
1622901968057,0.094571,0.069432,9.742006
1622901968067,0.102951,0.068235,9.719262
1622901968076,0.110133,0.055067,9.700109
1622901968086,0.119710,0.056264,9.728839
1622901968095,0.099359,0.067038,9.726444
1622901968104,0.102951,0.074220,9.753978
1622901968114,0.108936,0.067038,9.720459
1622901968123,0.124498,0.052672,9.696517
1622901968133,0.110133,0.052672,9.716867
1622901968143,0.096965,0.051475,9.740809
1622901968153,0.110133,0.061052,9.703699
1622901968163,0.099359,0.083797,9.753978
1622901968172,0.102951,0.074220,9.734824
1622901968182,0.108936,0.061052,9.690532
1622901968192,0.105345,0.068235,9.716867
1622901968201,0.107739,0.077812,9.722853
1622901968210,0.102951,0.080206,9.751583
1622901968220,0.118513,0.069432,9.731233
1622901968230,0.112527,0.039504,9.703699
1622901968240,0.106542,0.051475,9.691729
1622901968249,0.092177,0.065841,9.728839
1622901968259,0.098162,0.073023,9.734824
1622901968269,0.118513,0.067038,9.720459
1622901968279,0.119710,0.070629,9.707291
1622901968289,0.093374,0.057461,9.709685
1622901968298,0.108936,0.067038,9.698911
1622901968307,0.116119,0.057461,9.743204
1622901968317,0.106542,0.061052,9.713276
1622901968327,0.100556,0.071826,9.745598
1622901968337,0.102951,0.069432,9.734824
1622901968346,0.113725,0.055067,9.701305
1622901968355,0.123301,0.058658,9.696517
1622901968365,0.104148,0.056264,9.718064
1622901968374,0.099359,0.071826,9.746795
1622901968384,0.105345,0.055067,9.721656
1622901968393,0.107739,0.061052,9.706094
1622901968402,0.101754,0.064643,9.704897
1622901968412,0.112527,0.062249,9.720459
1622901968421,0.111330,0.061052,9.726444
1622901968431,0.102951,0.068235,9.730036
1622901968440,0.100556,0.071826,9.738416
1622901968450,0.117316,0.058658,9.712079
1622901968459,0.112527,0.047884,9.691729
1622901968468,0.098162,0.050278,9.714474
1622901968478,0.099359,0.073023,9.747993
1622901968487,0.100556,0.074220,9.728839
1622901968496,0.119710,0.064643,9.716867
1622901968506,0.112527,0.055067,9.698911
1622901968515,0.098162,0.055067,9.713276
1622901968525,0.102951,0.069432,9.718064
1622901968534,0.116119,0.061052,9.732430
1622901968543,0.112527,0.056264,9.718064
1622901968553,0.102951,0.065841,9.715671
1622901968562,0.110133,0.062249,9.714474
1622901968571,0.113725,0.065841,9.700109
1622901968580,0.116119,0.062249,9.715671
1622901968589,0.102951,0.074220,9.746795
1622901968599,0.098162,0.069432,9.728839
1622901968608,0.111330,0.062249,9.715671
1622901968618,0.111330,0.055067,9.697714
1622901968627,0.104148,0.050278,9.703699
1622901968636,0.089783,0.064643,9.731233
1622901968646,0.108936,0.075417,9.733627
1622901968655,0.118513,0.059855,9.692925
1622901968665,0.096965,0.050278,9.712079
1622901968674,0.104148,0.057461,9.714474
1622901968683,0.113725,0.067038,9.697714
1622901968693,0.117316,0.071826,9.734824
1622901968702,0.092177,0.073023,9.724051
1622901968712,0.100556,0.069432,9.721656
1622901968721,0.117316,0.061052,9.691729
1622901968731,0.122104,0.052672,9.701305
1622901968740,0.092177,0.067038,9.724051
1622901968750,0.092177,0.071826,9.750386
1622901968759,0.112527,0.063446,9.713276
1622901968768,0.130484,0.058658,9.696517
1622901968778,0.101754,0.067038,9.698911
1622901968787,0.092177,0.070629,9.722853
1622901968797,0.112527,0.063446,9.716867
1622901968806,0.107739,0.052672,9.727641
1622901968816,0.104148,0.057461,9.728839
1622901968825,0.095768,0.064643,9.710882
1622901968835,0.106542,0.068235,9.701305
1622901968845,0.114922,0.058658,9.702502
1622901968855,0.102951,0.061052,9.716867
1622901968864,0.095768,0.069432,9.746795
1622901968874,0.106542,0.067038,9.716867
1622901968884,0.120907,0.053870,9.690532
1622901968893,0.111330,0.046687,9.697714
1622901968903,0.090980,0.065841,9.716867
1622901968912,0.116119,0.070629,9.727641
1622901968922,0.111330,0.073023,9.706094
1622901968932,0.112527,0.050278,9.703699
1622901968941,0.102951,0.064643,9.703699
1622901968951,0.105345,0.058658,9.703699
1622901968961,0.110133,0.061052,9.708488
1622901968970,0.101754,0.074220,9.747993
1622901968980,0.107739,0.069432,9.709685
1622901968989,0.107739,0.069432,9.704897
1622901968998,0.113725,0.053870,9.700109
1622901969008,0.110133,0.057461,9.695320
1622901969017,0.086191,0.073023,9.738416
1622901969027,0.108936,0.074220,9.738416
1622901969037,0.114922,0.058658,9.702502
1622901969046,0.111330,0.056264,9.692925
1622901969055,0.094571,0.061052,9.701305
1622901969064,0.101754,0.073023,9.732430
1622901969074,0.118513,0.061052,9.716867
1622901969083,0.120907,0.068235,9.719262
1622901969093,0.095768,0.069432,9.721656
1622901969102,0.100556,0.063446,9.700109
1622901969112,0.107739,0.053870,9.683349
1622901969121,0.105345,0.047884,9.719262
1622901969131,0.099359,0.077812,9.733627
1622901969141,0.106542,0.074220,9.731233
1622901969150,0.102951,0.064643,9.698911
1622901969159,0.120907,0.049081,9.686940
1622901969169,0.099359,0.063446,9.706094
1622901969178,0.105345,0.071826,9.727641
1622901969187,0.110133,0.061052,9.710882
1622901969197,0.101754,0.073023,9.718064
1622901969206,0.105345,0.064643,9.702502
1622901969216,0.108936,0.050278,9.671378
1622901969226,0.113725,0.020351,9.652225
1622901969235,0.074220,0.119710,9.783905
1622901969245,0.130484,0.129287,9.789890
1622901969254,0.120907,0.033519,9.696517
1622901969263,0.125696,-0.004788,9.605537
1622901969273,0.099359,0.047884,9.694122
1622901969282,0.058658,0.107739,9.731233
1622901969292,0.117316,0.129287,9.787497
1622901969301,0.150835,0.077812,9.709685
1622901969311,0.095768,0.003591,9.665392
1622901969321,0.077812,0.016759,9.676167
1622901969330,0.107739,0.104148,9.730036
1622901969340,0.126893,0.053870,9.732430
1622901969349,0.101754,0.056264,9.722853
1622901969359,0.108936,0.092177,9.721656
1622901969369,0.084994,0.061052,9.692925
1622901969378,0.094571,0.021548,9.648633
1622901969387,0.130484,0.058658,9.728839
1622901969397,0.117316,0.093374,9.747993
1622901969406,0.087388,0.063446,9.720459
1622901969416,0.076614,0.031125,9.685743
1622901969426,0.119710,0.073023,9.672575
1622901969435,0.087388,0.073023,9.744401
1622901969444,0.106542,0.044293,9.713276
1622901969454,0.102951,0.041899,9.676167
1622901969463,0.095768,0.053870,9.694122
1622901969472,0.117316,0.092177,9.758766
1622901969482,0.107739,0.077812,9.718064
1622901969491,0.112527,0.040701,9.658210
1622901969501,0.101754,0.044293,9.680955
1622901969510,0.090980,0.075417,9.742006
1622901969519,0.101754,0.067038,9.740809
1622901969529,0.111330,0.070629,9.695320
1622901969538,0.119710,0.057461,9.660604
1622901969548,0.074220,0.055067,9.701305
1622901969558,0.101754,0.059855,9.731233
1622901969567,0.112527,0.073023,9.712079
1622901969576,0.114922,0.058658,9.714474
1622901969585,0.090980,0.055067,9.697714
1622901969595,0.096965,0.070629,9.701305
1622901969605,0.110133,0.052672,9.690532
1622901969614,0.102951,0.049081,9.692925
1622901969623,0.100556,0.071826,9.742006
1622901969633,0.107739,0.080206,9.720459
1622901969642,0.102951,0.057461,9.690532
1622901969651,0.106542,0.021548,9.665392
1622901969661,0.102951,0.058658,9.689334
1622901969670,0.100556,0.081403,9.738416
1622901969679,0.105345,0.074220,9.716867
1622901969689,0.126893,0.046687,9.686940
1622901969699,0.084994,0.057461,9.697714
1622901969709,0.102951,0.075417,9.725247
1622901969719,0.123301,0.068235,9.714474
1622901969728,0.106542,0.059855,9.706094
1622901969737,0.086191,0.064643,9.702502
1622901969747,0.105345,0.070629,9.709685
1622901969756,0.126893,0.058658,9.685743
1622901969766,0.117316,0.064643,9.677363
1622901969775,0.095768,0.074220,9.722853
1622901969785,0.092177,0.087388,9.734824
