timestamp,AccX,AccY,AccZ
1622549394168,0.043095629662275314,-0.009576806798577309,
1622549394169,,,9.710882186889648
1622549394223,0.04668693244457245,-0.002394201699644327,9.68933391571045
1622549394300,0.05027823522686958,-0.013168109580874443,9.66299819946289
1622549394361,0.06224924325942993,-0.013168109580874443,9.623494148254395
1622549394430,0.05386953800916672,-0.014365210197865963,9.63187313079834
1622549394494,0.0454898327589035,-0.011971008032560349,9.649829864501953
1622549394564,0.04908113554120064,-0.010773907415568829,
1622549394565,,,9.68694019317627
1622549394628,0.04908113554120064,-0.0011971008498221636,9.72285270690918
1622549394697,0.04429273307323456,-0.013168109580874443,9.676166534423828
1622549394761,0.05267243832349777,-0.011971008032560349,
1622549394762,,,9.62828254699707
1622549394830,0.14006079733371735,-0.010773907415568829,9.627084732055664
1622549394897,-0.8846575021743774,0.7625532150268555,9.785101890563965
1622549394973,-0.13168109953403473,0.2406172752380371,
1622549394974,,,9.716867446899414
1622549395028,1.4257471561431885,-0.07781155407428741,9.707290649414062
1622549395095,-0.6165069341659546,0.22026655077934265,9.678560256958008
1622549395163,0.004788403399288654,0.009576806798577309,9.6989107131958
1622549395230,0.05746084079146385,-0.015562310814857483,9.636661529541016
1622549395288,0.05027823522686958,-0.011971008032560349,9.637859344482422
1622549395364,-0.4106055796146393,,
1622549395365,,-0.08619125932455063,9.605537414550781
1622549395431,0.12090718746185303,0.20949265360832214,9.732429504394531
1622549395503,-0.8655039072036743,0.23343466222286224,9.700108528137207
1622549395567,0.3974374830722809,0.2753331959247589,9.679757118225098
1622549395632,0.06224924325942993,,
1622549395633,,-0.02513911761343479,9.609128952026367
1622549395688,0.040701430290937424,,
1622549395689,,-0.002394201699644327,9.6618013381958
1622549395763,0.05027823522686958,-0.0011971008498221636,9.702502250671387
1622549395833,0.04189852997660637,-0.002394201699644327,9.691728591918945
1622549395899,0.05147533491253853,-0.002394201699644327,9.680954933166504
1622549395961,0.05746084079146385,0.0071826050989329815,9.657012939453125
1622549396028,0.05506663769483566,-0.014365210197865963,9.640253067016602
1622549396096,0.05267243832349777,,
1622549396099,,-0.010773907415568829,9.673771858215332
1622549396164,0.05147533491253853,,
1622549396165,,-0.021547814831137657,9.671378135681152
1622549396229,0.03950432687997818,-0.016759412363171577,9.695320129394531
1622549396296,0.04429273307323456,-0.009576806798577309,9.660603523254395
1622549396362,0.05985504388809204,-0.015562310814857483,9.606734275817871
1622549396430,0.040701430290937424,-0.019153613597154617,9.643844604492188
1622549396501,0.08499415963888168,-0.002394201699644327,
1622549396502,,,9.308655738830566
