timestamp,AccX,AccY,AccZ
1622551709061,,-8.376114845275879,-0.42018240690231323
1622551709127,-2.341529369354248,-10.876858711242676,-1.456871747970581
1622551709194,-5.172672748565674,-7.4555439949035645,-0.22625206410884857
1622551709261,-6.45357084274292,-6.349422931671143,-0.9169792532920837
1622551709328,0.973242998123169,-10.323798179626465,-1.2030863761901855
1622551709394,-4.594472885131836,-12.021286964416504,0.33518823981285095
1622551709461,-3.33392596244812,-8.109161376953125,0.14604631066322327
1622551709528,-3.049015760421753,-7.319074630737305,0.22505496442317963
1622551709594,-2.741360902786255,,0.2406172752380371
1622551709595,,-8.62271785736084,
1622551709660,-2.98437237739563,,
1622551709661,,-11.137825965881348,0.1628057211637497
1622551709727,-2.673126220703125,-10.626664161682129,0.7924807667732239
1622551709794,-2.3355438709259033,-10.688913345336914,-0.1041477769613266
1622551709860,-2.0207061767578125,,
1622551709861,,-9.837775230407715,0.39384618401527405
1622551709927,-1.459265947341919,-9.53969669342041,0.6524199843406677
1622551709994,-1.7705121040344238,-9.315838813781738,0.8571242094039917
1622551710060,-1.722628116607666,,
1622551710061,,-9.50498104095459,0.1041477769613266
1622551710127,-0.16160862147808075,,
1622551710128,,-11.273098945617676,-0.25498247146606445
1622551710194,-2.12485408782959,-16.299724578857422,-1.1025298833847046
1622551710261,2.8215668201446533,-12.30978775024414,2.0661959648132324
1622551710328,3.0992941856384277,,-0.6320692300796509
1622551710329,,-10.228029251098633,
1622551710395,2.4648306369781494,-9.094375610351562,-0.689530074596405
1622551710465,3.1866824626922607,,-1.3838485479354858
1622551710466,,-8.282740592956543,
1622551710532,2.7700912952423096,-6.722918510437012,-1.6424223184585571
1622551710595,0.788889467716217,,
1622551710596,,-7.238868713378906,-2.956839084625244
1622551710663,-0.5722141861915588,,-9.05487060546875
1622551710664,,-11.839327812194824,
1622551710731,2.3367409706115723,,
1622551710732,,-8.74960994720459,-3.4847605228424072
1622551710798,7.487865924835205,,3.9624037742614746
1622551710799,,-10.442310333251953,
1622551710863,-0.7733271718025208,-4.921281814575195,6.202179431915283
1622551710931,-4.211400985717773,,
1622551710932,,-14.477737426757812,4.371812343597412
1622551710995,2.9759926795959473,,
1622551710996,,-8.846575736999512,0.05985504388809204
1622551711060,-0.019153613597154617,,
1622551711061,,-10.119093894958496,-1.0007762908935547
1622551711130,0.9852139949798584,-9.240421295166016,-1.37906014919281
1622551711195,0.10893617570400238,,
1622551711196,,-9.568427085876465,-0.2693476974964142
1622551711265,0.033518824726343155,-10.649409294128418,0.13527239859104156
1622551711329,-2.276885747909546,,
1622551711330,,-12.065579414367676,-1.3048399686813354
1622551711396,-2.2852654457092285,,
1622551711397,,-15.33845329284668,-4.195838451385498
1622551711465,6.257246017456055,,3.1962592601776123
1622551711466,,-13.109451293945312,
1622551711532,-0.017956512048840523,,
1622551711533,,-12.180500984191895,-0.06344634294509888
1622551711596,1.3419500589370728,-8.26119327545166,1.035492181777954
1622551711665,0.6739677786827087,,1.9907786846160889
1622551711666,,-4.627991676330566,
1622551711732,3.114856481552124,,
1622551711733,,-4.035427093505859,0.3016694188117981
1622551711799,0.7565677165985107,-12.49055004119873,-8.763975143432617
1622551711863,0.6584054827690125,-13.432668685913086,-8.172607421875
1622551711929,3.40216064453125,,-6.6163763999938965
1622551711930,,-4.175487995147705,
1622551711994,2.6659436225891113,-15.64371395111084,-11.207258224487305
1622551712065,0.871489405632019,,
1622551712066,,-8.571242332458496,3.6140475273132324
1622551712131,0.06703764945268631,,
1622551712132,,-9.825803756713867,-2.031480073928833
1622551712196,2.38462495803833,-7.988254070281982,-0.5027823448181152
1622551712265,-0.706289529800415,,
1622551712266,,-9.931148529052734,-2.122459888458252
1622551712332,1.3862427473068237,-9.001001358032227,0.7410054206848145
1622551712395,0.10654197633266449,,
1622551712396,,-11.118672370910645,-0.31603461503982544
1622551712465,-1.5095441341400146,-11.908759117126465,-1.3239935636520386
1622551712531,0.27413609623908997,,
1622551712532,,-9.557653427124023,-7.322665691375732
1622551712595,-3.5194764137268066,,
1622551712596,,-18.405426025390625,1.965639591217041
1622551712662,0.6643909811973572,,
1622551712663,,-12.375628471374512,-2.449268341064453
1622551712731,2.1487960815429688,,
1622551712732,,-7.903259754180908,2.516305923461914
1622551712796,-0.4668693244457245,-6.4595561027526855,1.5155296325683594
1622551712863,3.621230125427246,-4.412513732910156,1.3419500589370728
1622551712928,1.5670050382614136,,-10.260351181030273
1622551712929,,-9.459490776062012,
1622551713071,-0.35075053572654724,-12.972981452941895,-8.552088737487793
1622551713072,7.390900611877441,,
1622551713073,,-19.080591201782227,-5.099649429321289
1622551713128,9.227252960205078,,
1622551713129,,-1.4185645580291748,-0.3148375153541565
1622551713195,-7.6746134757995605,-18.302474975585938,1.6699557304382324
1622551713266,2.47560453414917,-8.31985092163086,-0.27054479718208313
1622551713332,0.49559974670410156,,
1622551713333,,-9.587580680847168,-2.03507137298584
1622551713396,0.21308395266532898,-8.69334602355957,-2.182314872741699
1622551713461,0.40462008118629456,,
1622551713462,,-9.410409927368164,-0.7122750282287598
1622551713528,-0.5351040959358215,-10.399214744567871,0.019153613597154617
1622551713599,2.182314872741699,-11.963826179504395,-5.718550682067871
1622551713661,-0.9588778018951416,-13.828908920288086,-7.190984725952148
1622551713729,9.503783226013184,-14.228740692138672,0.015562310814857483
1622551713795,-0.47644615173339844,,
1622551713796,,,1.1025298833847046
1622551713797,,-11.05642318725586,
1622551713865,1.0402805805206299,,0.7625532150268555
1622551713866,,-6.764816761016846,
1622551713932,2.0446481704711914,,
1622551713933,,-3.2609026432037354,3.0873231887817383
1622551713995,3.3423056602478027,,-3.3877954483032227
1622551713996,,-6.97430944442749,
1622551714062,1.0642226934432983,-12.81855583190918,-11.408370971679688
1622551714127,1.9405004978179932,,
1622551714128,,-6.278793811798096,-1.5969325304031372
1622551717082,-0.3878606855869293,-12.841300964355469,-1.601720929145813
1622551717135,1.01753568649292,,
1622551717136,,-8.501810073852539,2.2697031497955322
1622551717202,1.8830395936965942,-4.371812343597412,2.0147206783294678
1622551717220,1.9632453918457031,-3.535038709640503,3.159149169921875
1622551717240,2.6647465229034424,,2.890998601913452
1622551717241,,-2.9316999912261963,
1622551717260,3.021482467651367,,
1622551717261,,-2.7712883949279785,2.1284453868865967
1622551717280,3.02986216545105,,0.28730419278144836
1622551717281,,-3.384204149246216,
1622551717303,3.2333693504333496,-5.966350555419922,-3.8558619022369385
1622551717320,1.7322049140930176,,
1622551717321,,-9.660603523254395,-8.220491409301758
1622551717340,0.15322890877723694,,
1622551717341,,-13.691242218017578,-13.704410552978516
1622551717360,1.2485761642456055,,-10.94030475616455
1622551717361,,-13.746309280395508,
1622551717380,0.1951274424791336,,-8.674192428588867
1622551717381,,-11.848904609680176,
1622551717401,0.7924807667732239,-11.838129997253418,-8.064867973327637
1622551717420,1.6723499298095703,,-6.166266441345215
1622551717421,,-10.317811965942383,
1622551717440,3.069366693496704,,-8.44315242767334
1622551717441,,-7.571662902832031,
1622551717461,6.698976516723633,-12.145785331726074,-1.5107412338256836
1622551717481,6.84981107711792,,4.69024133682251
1622551717482,,-14.449007034301758,
1622551717500,4.765658378601074,,-2.7940332889556885
1622551717501,,-14.31014347076416,
1622551717521,2.608482837677002,,
1622551717522,,-6.072892665863037,-0.9576807022094727
1622551717540,6.039373874664307,,
1622551717541,,-2.673126220703125,5.999869346618652
1622551717562,4.460397720336914,-5.013458251953125,7.603984832763672
1622551717581,-1.091755986213684,,4.531026840209961
1622551717582,,-11.677719116210938,
1622551717600,-8.579621315002441,,
1622551717601,,-18.30127716064453,3.5182793140411377
1622551717621,-8.091204643249512,-15.977705001831055,-0.15801730751991272
1622551717641,-2.583343744277954,-10.788272857666016,-2.0195090770721436
1622551717660,2.428917646408081,-9.065644264221191,-2.58813214302063
1622551717680,4.534617900848389,-8.391676902770996,-2.340332269668579
1622551717700,3.490746021270752,-7.491456985473633,0.07900865375995636
1622551717720,1.8507179021835327,-7.314286231994629,0.10295066982507706
1622551717740,0.010773907415568829,-8.47906494140625,-1.8722656965255737
1622551717761,-1.0259153842926025,-10.162189483642578,-2.1559786796569824
1622551717780,-0.1711854189634323,-9.288305282592773,-3.117250680923462
1622551717800,0.7529764175415039,,
1622551717801,,-9.05606746673584,-1.8626888990402222
1622551717820,1.1743559837341309,-9.657012939453125,-0.07781155407428741
1622551717840,0.6787561774253845,,
1622551717841,,-9.515754699707031,1.115697979927063
1622551717860,-0.18315643072128296,,1.2282254695892334
1622551717861,,-9.734824180603027,
1622551717880,-0.019153613597154617,,-0.12689268589019775
1622551717881,,-10.407594680786133,
1622551717900,1.1192892789840698,-11.334151268005371,-1.07379949092865
1622551717920,0.13407529890537262,,-0.09457096457481384
1622551717921,,-11.313799858093262,
1622551717940,-2.6360161304473877,,
1622551717941,,-11.712434768676758,-0.5291185975074768
1622551717961,-3.5051112174987793,-12.0823392868042,-1.094150185585022
1622551717980,-0.08259996026754379,,
1622551717981,,-12.237961769104004,-2.9987375736236572
1622551718000,1.6160861253738403,-11.39520263671875,-3.512293815612793
1622551718020,0.25737667083740234,,
1622551718021,,-10.733205795288086,-5.064933776855469
1622551718040,-3.0861260890960693,,
1622551718041,,-14.757859230041504,-4.14915132522583
1622551718061,-2.316390037536621,-14.443021774291992,-4.590881824493408
1622551718080,2.182314872741699,,0.19871874153614044
1622551718081,,-14.70638370513916,
1622551718100,7.710526466369629,,
1622551718101,,-14.736311912536621,4.36343240737915
1622551718120,9.59596061706543,,
1622551718121,,-15.661670684814453,1.1013327836990356
1622551718140,4.277241230010986,,
1622551718141,,-14.165294647216797,-2.5306711196899414
1622551718160,-1.1432312726974487,,-0.7242460250854492
1622551718161,,-12.140996932983398,
1622551718183,-0.9612720012664795,-11.955446243286133,0.09576806426048279
1622551718202,0.45010992884635925,,
1622551718203,,-10.94150161743164,2.5917234420776367
1622551718220,1.533486247062683,-8.71369743347168,3.050212860107422
1622551718243,1.0426748991012573,-7.515398979187012,2.1775264739990234
1622551718260,1.5286977291107178,,
1622551718261,,-6.890512466430664,0.5482721924781799
1622551718280,0.6919242739677429,-5.767632007598877,1.2461819648742676
1622551718302,1.768117904663086,-4.6291890144348145,2.721010208129883
1622551718320,1.8100165128707886,,
1622551718321,,-3.728969097137451,3.1651346683502197
1622551718340,2.89339280128479,,
1622551718341,,-3.4308910369873047,2.7557260990142822
1622551718364,3.2417490482330322,-3.4835634231567383,1.4903905391693115
1622551718381,2.756923198699951,,-0.1759738177061081
1622551718382,,-4.574122428894043,
1622551718403,2.1128830909729004,,
1622551718404,,-7.150283336639404,-4.747702121734619
1622551718421,1.6424223184585571,,
1622551718422,,-11.604695320129395,-13.850457191467285
1622551718441,2.2421698570251465,,
1622551718442,,-16.67681121826172,-13.945027351379395
1622551718462,0.19033902883529663,-13.778631210327148,-10.60152530670166
1622551718481,-0.14245499670505524,,
1622551718482,,-12.02846908569336,-8.631096839904785
1622551718503,0.8571242094039917,,
1622551718504,,-10.323798179626465,-7.005434036254883
1622551718524,1.8040310144424438,-6.690596580505371,-2.0039467811584473
1622551718541,1.9345149993896484,,
1622551718542,,-3.7014358043670654,-5.154716491699219
1622551718561,2.7712883949279785,,
1622551718562,,-6.391321659088135,0.35913026332855225
1622551718583,10.611102104187012,,
1622551718584,,-14.85362720489502,6.186617374420166
1622551718601,6.354211330413818,,
1622551718602,,-22.874202728271484,-9.437943458557129
1622551718622,1.2198457717895508,-14.507665634155273,4.64594841003418
1622551718641,5.285200119018555,,
1622551718642,,0.6428431272506714,7.5968017578125
1622551718661,7.377732753753662,,
1622551718662,,-2.7030537128448486,5.461174011230469
1622551718681,3.2130186557769775,,
1622551718683,,-10.20887565612793,4.844666957855225
1622551718701,-7.0126166343688965,,
1622551718702,,-19.752164840698242,6.9240312576293945
1622551718723,-10.56800651550293,,
1622551718724,,-18.669984817504883,-0.9205705523490906
1622551718741,-4.479551315307617,,
1622551718742,,-10.383652687072754,-4.240131378173828
1622551718761,2.2661118507385254,,
1622551718762,,-8.878896713256836,-2.474407434463501
1622551718781,4.367023944854736,,-1.0857704877853394
1622551718782,,-8.555679321289062,
1622551718801,3.5039141178131104,,
1622551718802,,-6.93959379196167,0.2406172752380371
1622551718821,2.9233202934265137,,
1622551718822,,-6.418854713439941,-1.1324573755264282
1622551718841,0.8343793153762817,,
1622551718842,,-8.826224327087402,-2.8886044025421143
1622551718861,-1.1994950771331787,,
1622551718862,,-10.81700325012207,-2.1727380752563477
1622551718881,-2.190694570541382,,
1622551718882,,-10.140641212463379,-1.6352397203445435
1622551718901,-1.0546458959579468,,
1622551718902,,-9.062053680419922,-0.9852139949798584
1622551718925,0.8487445116043091,-9.488221168518066,-0.29209262132644653
1622551718941,1.5466543436050415,,
1622551718942,,-9.185355186462402,0.7350199222564697
1622551718961,1.314416766166687,,0.21428105235099792
1622551718962,,-9.727641105651855,
1622551718981,0.8439561128616333,,
1622551718982,,-10.655394554138184,-0.19632454216480255
1622551719001,0.0011971008498221636,,
1622551719002,,-11.176133155822754,-0.44173020124435425
1622551719022,-1.459265947341919,,
1622551719023,,-10.890026092529297,-1.217451572418213
1622551719041,-3.86543869972229,,-0.8032546639442444
1622551719042,,-11.78665542602539,
1622551719061,-3.2381577491760254,-12.786233901977539,-1.602918028831482
1622551719081,0.23582886159420013,-12.484564781188965,-4.885368347167969
1622551719101,1.8136078119277954,-11.587936401367188,-6.531382083892822
1622551719120,-0.06584054976701736,,
1622551719121,,-11.185709953308105,-7.091625213623047
1622551719140,-3.6619315147399902,,
1622551719141,,-13.675680160522461,-4.231751441955566
1622551719160,-3.185485363006592,,
1622551719161,,-14.835670471191406,-4.4292731285095215
1622551719180,0.7960720658302307,,
1622551719181,,-17.22747802734375,1.1492167711257935
1622551719201,7.988254070281982,-15.552734375,6.561309814453125
1622551719220,10.7511625289917,,
1622551719221,,-15.218743324279785,0.004788403399288654
1622551719240,-0.32680854201316833,,
1622551719241,,-13.64455509185791,-1.8291701078414917
1622551719261,-2.7916390895843506,-12.230779647827148,0.047884032130241394
1622551719280,-1.2641384601593018,,
1622551719281,,-11.657367706298828,1.2880805730819702
1622551719300,1.3311761617660522,,
1622551719301,,-9.194931983947754,3.2956185340881348
1622551719323,1.802833914756775,-7.7416510581970215,2.736572504043579
1622551719341,2.389413356781006,-6.914454460144043,1.9105730056762695
1622551719363,2.055422067642212,,
1622551719364,,-5.632359504699707,0.8092401623725891
1622551719381,1.3192051649093628,,
1622551719382,,-4.438849925994873,1.5897499322891235
1622551719401,1.4939818382263184,,
1622551719402,,-3.755305290222168,3.359065055847168
1622551719421,2.390610456466675,,
1622551719422,,-3.141192674636841,3.405751943588257
1622551719441,3.3195607662200928,,
1622551719442,,-2.9305028915405273,2.412158250808716
1622551719461,3.3219549655914307,,
1622551719462,,-3.8139634132385254,0.9169792532920837
1622551719481,3.689464807510376,,
1622551719482,,-6.254851818084717,-3.666719913482666
1622551719502,2.7688941955566406,-10.577583312988281,-9.26915168762207
1622551719521,1.7262194156646729,,
1622551719522,,-14.702792167663574,-11.051634788513184
1622551719541,1.8938134908676147,,
1622551719542,,-10.438719749450684,-8.234856605529785
1622551719561,0.8906430602073669,,
1622551719562,,-9.956287384033203,-5.9100871086120605
1622551719581,0.7314286231994629,,
1622551719582,,-11.346121788024902,-7.01979923248291
1622551719601,0.9744400978088379,,
1622551719602,,-9.898826599121094,-5.698200225830078
1622551719621,1.8602946996688843,,
1622551719622,,-7.175422668457031,-8.501810073852539
1622551719641,5.659893035888672,,
1622551719642,,-11.66574764251709,-0.4034229815006256
1622551719661,8.574832916259766,,
1622551719662,,,1.4245500564575195
1622551719663,,-17.991228103637695,
1622551719681,1.2485761642456055,,
1622551719682,,,-4.035427093505859
1622551719683,,-14.822503089904785,
1622551719701,1.380257248878479,,
1622551719702,,-4.091690540313721,1.0330979824066162
1622551719721,4.832695960998535,,
1622551719722,,-1.2701239585876465,5.228936672210693
1622551719743,6.372167587280273,,
1622551719744,,-4.596867084503174,6.701370716094971
1622551719761,2.741360902786255,,
1622551719762,,-11.080365180969238,3.9863457679748535
1622551719781,-6.957550048828125,,
1622551719782,,-18.198328018188477,3.1076738834381104
1622551719804,-7.870938301086426,-16.995241165161133,-2.428917646408081
1622551719821,-0.25977087020874023,,
1622551719822,,-9.563638687133789,-1.580173134803772
1622551719843,3.7409400939941406,-8.943540573120117,-0.6775590777397156
1622551719861,4.978742599487305,,
1622551719862,,-8.167819023132324,-0.6212953329086304
1622551719881,3.1759085655212402,-7.156269073486328,-0.7745242714881897
1622551719901,0.9361328482627869,,
1622551719902,,-8.000225067138672,-1.6735470294952393
1622551719921,-1.2210428714752197,,
1622551719922,,-9.210494041442871,-1.2665326595306396
1622551719941,-2.0398597717285156,,
1622551719942,,-9.860519409179688,-1.4927847385406494
1622551719961,-0.0802057534456253,,
1622551719962,,,-2.0697872638702393
1622551719963,,-9.314641952514648,
1622551719981,1.2773065567016602,,
1622551719982,,-9.23682975769043,-1.0115501880645752
1622551720002,1.4449007511138916,,
1622551720003,,-9.430760383605957,-0.11252748221158981
1622551720021,1.0223240852355957,,
1622551720023,,-9.247604370117188,0.35075053572654724
1622551720043,0.28730419278144836,,
1622551720044,,-9.524134635925293,0.29209262132644653
1622551720063,0.32680854201316833,,
1622551720064,,-10.393229484558105,-0.19871874153614044
1622551720081,0.5937620401382446,,
1622551720082,,-10.971428871154785,-0.5734112858772278
1622551720103,-2.123656988143921,,-0.5231330990791321
1622551720104,,-11.366472244262695,
1622551720121,-4.37420654296875,,
1622551720122,,-12.412738800048828,-0.811634361743927
1622551720144,-2.8610711097717285,,
1622551720145,,-13.136984825134277,-1.6651673316955566
1622551720161,1.1192892789840698,,
1622551720162,,-12.394782066345215,-3.685873508453369
1622551720182,0.9983820915222168,-10.813411712646484,-5.4013190269470215
1622551720202,-2.2912509441375732,,
1622551720203,,-12.952630996704102,-4.49870491027832
1622551720221,-3.4823663234710693,,
1622551720222,,-16.0112247467041,-3.489548921585083
1622551720243,-0.4465186297893524,,
1622551720244,,-14.106636047363281,-5.732915878295898
1622551720261,4.241328239440918,,
1622551720262,,-13.64455509185791,0.7362170219421387
1622551720281,6.811503887176514,,
1622551720282,,-14.85243034362793,5.336675643920898
1622551720301,8.392873764038086,,
1622551720302,,-14.882357597351074,0.4213795065879822
1622551720324,2.608482837677002,,
1622551720325,,-13.903129577636719,-2.655169725418091
1622551720341,-0.6416460275650024,,
1622551720342,,-12.020090103149414,-0.15682020783424377
1622551720361,0.7481880187988281,,
1622551720362,,-11.8812255859375,0.5722141861915588
1622551720381,2.006340980529785,,
1622551720382,,-10.345345497131348,2.890998601913452
1622551720404,0.933738648891449,-8.17021369934082,3.1196448802948
1622551720421,0.3315969407558441,,
1622551720422,,-7.141903877258301,1.523909330368042
1622551720441,0.49799394607543945,,
1622551720442,,-6.448782444000244,0.47644615173339844
1622551720463,0.7469909191131592,,
1622551720464,,-5.106832027435303,1.37906014919281
1622551720481,1.3431471586227417,,
1622551720482,,-3.513490915298462,3.1974563598632812
1622551720501,2.7772738933563232,,
1622551720502,,-2.4396915435791016,3.179499864578247
1622551720521,3.4763808250427246,,
1622551720522,,-2.691082715988159,2.8215668201446533
1622551720541,4.28322696685791,,
1622551720542,,-3.463212728500366,0.7469909191131592
1622551720561,3.861847400665283,,
1622551720562,,-6.0202202796936035,-3.5182793140411377
1622551720581,2.8407204151153564,,
1622551720582,,-10.35252857208252,-9.677363395690918
1622551720601,-0.019153613597154617,,
1622551720602,,-14.954183578491211,-13.09029769897461
1622551720687,1.3539210557937622,-7.9846625328063965,-3.6391866207122803
1622551725085,10.87446403503418,-16.919822692871094,0.8523358106613159
1622551725133,4.750096321105957,,
1622551725134,,-4.23893404006958,4.3179426193237305
1622551725200,-7.675810813903809,,
1622551725201,,-15.98009967803955,2.232593059539795
1622551725267,2.3702597618103027,-9.364919662475586,-1.9189527034759521
1622551725338,-0.25737667083740234,-8.62630844116211,-1.6196774244308472
1622551725404,0.5937620401382446,,
1622551725405,,-9.436745643615723,-1.7106571197509766
1622551725470,-0.08379705995321274,-9.126696586608887,0.7541735172271729
1622551725535,-0.8607155084609985,,
1622551725536,,-11.626243591308594,-1.2054805755615234
1622551725603,0.7876923680305481,-11.75672721862793,-4.8722004890441895
1622551725668,4.199429988861084,-12.6952543258667,-5.463568210601807
1622551725741,3.663128614425659,-14.902708053588867,-2.2828712463378906
1622551725800,-0.05746084079146385,,
1622551725801,,-9.593565940856934,3.9480385780334473
1622551725820,-0.5674257874488831,,
1622551725821,,-8.455122947692871,3.050212860107422
1622551725840,1.4449007511138916,,
1622551725841,,-7.358579158782959,1.8986018896102905
1622551725861,2.337938070297241,-5.965153694152832,1.1288660764694214
1622551725880,3.0526070594787598,,
1622551725881,,-4.5406036376953125,1.5957354307174683
1622551725900,2.942473888397217,,
1622551725901,,-3.2369606494903564,2.558204412460327
1622551725920,2.292448043823242,,
1622551725921,,-3.1316158771514893,3.248931646347046
1622551725940,2.699462413787842,-3.6727054119110107,2.473210334777832
1622551725960,2.9664158821105957,,
1622551725961,,-3.91092848777771,1.193509578704834
1622551725981,2.8598740100860596,-4.8937482833862305,-0.5973533391952515
1622551726000,2.8850131034851074,-7.856573104858398,-5.917269706726074
1622551726021,0.9600749015808105,-12.970587730407715,-15.322891235351562
1622551726041,0.7733271718025208,-15.024812698364258,-11.341333389282227
1622551726061,0.4058171808719635,,
1622551726062,,-12.11585807800293,-8.541314125061035
1622551726081,0.9576807022094727,,
1622551726082,,-11.774683952331543,-8.202534675598145
1622551726101,1.0749965906143188,,
1622551726102,,-9.051279067993164,-4.261679172515869
1622551726121,2.366668462753296,,
1622551726122,,-5.373785495758057,-5.050568580627441
1622551726142,1.7944542169570923,-5.863399982452393,-1.216254472732544
1622551726161,8.615534782409668,,
1622551726162,,-11.850101470947266,8.176198959350586
1622551726180,11.306617736816406,,
1622551726181,,-19.797653198242188,-3.423708438873291
1622551726201,-1.9692308902740479,,
1622551726202,,-16.427814483642578,-8.857349395751953
1622551726220,0.7661445140838623,,
1622551726221,,-2.651578426361084,5.499481201171875
1622551726241,4.2090067863464355,-2.074575662612915,7.241262912750244
1622551726261,4.617218017578125,-5.858611583709717,6.744466304779053
1622551726281,-0.24660277366638184,,
1622551726282,,-13.236344337463379,5.808333396911621
1622551726304,-9.095572471618652,,
1622551726305,,-19.86229705810547,0.5889736413955688
1622551726322,-5.384559631347656,,
1622551726323,,-11.245565414428711,-4.854243755340576
1622551726341,1.1456254720687866,,
1622551726342,,-9.245209693908691,-3.307589530944824
1622551726361,4.618414878845215,,
1622551726362,,-8.779537200927734,-1.2078747749328613
1622551726381,3.7900211811065674,,
1622551726383,,,0.8595184087753296
1622551726384,,-6.909666061401367,
1622551726402,3.5697548389434814,-6.366182327270508,-0.5518634915351868
1622551726421,1.0546458959579468,,-1.9967641830444336
1622551726422,,-9.080010414123535,
1622551726441,-1.3682862520217896,-10.734403610229492,-1.8722656965255737
1622551726463,-3.317166566848755,,
1622551726464,,-9.888052940368652,-1.43532395362854
1622551726481,-1.7286136150360107,,
1622551726482,,-9.02015495300293,-1.0319008827209473
1622551726501,0.24899697303771973,,
1622551726502,,-9.218873977661133,-1.4903905391693115
1622551726521,0.6248866319656372,,
1622551726522,,-9.435548782348633,-0.5099649429321289
1622551726541,0.6224924325942993,,
1622551726542,,-9.59476375579834,0.5710170865058899
1622551726561,0.3064578175544739,,
1622551726562,,-9.925163269042969,-0.5339069962501526
1622551726582,-0.15442600846290588,,-0.22385786473751068
1622551726583,,-10.11430549621582,
1622551726602,-0.45250412821769714,,-0.5303156971931458
1622551726603,,-10.931924819946289,
1622551726621,-2.273294448852539,,
1622551726622,,-11.739968299865723,-0.5770025849342346
1622551726642,-2.920926094055176,,
1622551726643,,-12.763489723205566,-0.8990227580070496
1622551726664,0.015562310814857483,,
1622551726665,,-12.648567199707031,-2.6408045291900635
1622551726681,1.823184609413147,,
1622551726682,,-11.093533515930176,-5.037400245666504
1622551726702,-0.2059013396501541,-11.238382339477539,-5.9340291023254395
1622551726721,-4.581305027008057,-14.931438446044922,-4.124012470245361
1622551726742,-4.23773717880249,-15.597026824951172,-5.598840713500977
1622551726763,3.095702886581421,,
1622551726764,,-13.905523300170898,-3.1459810733795166
1622551726781,8.56645393371582,,
1622551726782,,-14.987702369689941,5.685031890869141
1622551726802,10.183736801147461,,
1622551726803,,-15.34084701538086,2.5953147411346436
1622551726821,5.808333396911621,,
1622551726822,,-14.686033248901367,-2.522291421890259
1622551726841,-0.8355764150619507,,
1622551726842,,-12.860454559326172,-1.702277421951294
1622551726861,-2.911349296569824,,
1622551726862,,-11.943474769592285,0.2885012924671173
1622551726881,-0.8535329103469849,,
1622551726882,,-11.553220748901367,2.455253839492798
1622551726902,0.8248024582862854,-9.241618156433105,3.26688814163208
1622551726921,0.970848798751831,,
1622551726922,,-7.137115478515625,1.7046716213226318
1622551726944,1.5969325304031372,,0.6955155730247498
1622551726945,,-6.321889400482178,
1622551726964,1.7106571197509766,,1.3862427473068237
1622551726965,,-4.955997467041016,
1622551726982,1.9740192890167236,,
1622551726983,,-4.003105163574219,2.7712883949279785
1622551727001,2.4145524501800537,,
1622551727002,,-3.6296098232269287,3.728969097137451
1622551727021,3.043030261993408,,
1622551727022,,-3.286041736602783,3.1675288677215576
1622551727041,3.357867956161499,,
1622551727042,,-3.5410242080688477,1.8483237028121948
1622551727061,3.4763808250427246,,
1622551727062,,-4.590881824493408,-0.13766659796237946
1622551727081,3.0418331623077393,,-5.097255229949951
1622551727082,,-7.1921820640563965,
1622551727101,1.556231141090393,,
1622551727102,,-12.271480560302734,-14.847641944885254
1622551727121,1.3970166444778442,-16.88869857788086,-11.840524673461914
