timestamp,X,Y,Z
1622893977925,-0.430956,3.065775,8.398860
1622893977935,-0.497994,3.084929,8.650250
1622893977944,-0.439336,3.033453,9.053674
1622893977954,-0.441730,2.961627,9.409213
1622893977963,-0.502782,2.955642,9.710882
1622893977973,-0.602142,2.919729,9.980229
1622893977983,-0.596156,2.881422,10.096349
1622893977992,-0.574608,2.853889,9.928755
1622893978001,-0.535104,2.839523,9.611523
1622893978011,-0.476446,2.829947,9.291897
1622893978021,-0.466869,2.847903,9.089587
1622893978030,-0.525527,2.874239,8.954314
1622893978040,-0.593762,2.907758,8.895657
1622893978050,-0.646434,2.926912,8.877700
1622893978060,-0.689530,2.947262,8.836999
1622893978069,-0.690727,2.995146,8.838196
1622893978079,-0.690727,3.014300,8.912416
1622893978088,-0.663194,2.995146,8.989030
1622893978098,-0.638055,2.978387,9.087193
1622893978107,-0.678756,2.989161,9.175778
1622893978117,-0.708684,3.003526,9.193734
1622893978127,-0.684742,3.025074,9.130288
1622893978136,-0.632069,3.021482,9.093178
1622893978146,-0.588974,3.037045,9.029732
1622893978155,-0.557849,3.003526,9.123106
1622893978165,-0.539892,2.968810,9.277532
1622893978175,-0.477643,2.974796,9.455899
1622893978185,-0.547075,2.935291,9.621099
1622893978194,-0.573411,2.932897,9.800665
1622893978203,-0.550666,2.908955,9.872491
1622893978213,-0.543484,2.893393,9.855731
1622893978223,-0.555455,2.875436,9.809045
1622893978232,-0.598550,2.898181,9.710882
1622893978242,-0.580594,2.919729,9.554062
1622893978251,-0.574608,2.926912,9.418790
1622893978260,-0.591368,2.960430,9.269152
1622893978269,-0.616507,2.999935,9.130288
1622893978279,-0.578200,2.978387,9.115923
1622893978289,-0.511162,2.929306,9.084799
1622893978298,-0.560243,2.937685,9.285912
1622893978308,-0.594959,2.938883,9.434352
1622893978318,-0.497994,2.920926,9.415198
1622893978327,-0.466869,2.920926,9.312247
1622893978337,-0.393846,2.894590,9.197326
1622893978346,-0.359130,2.827552,9.376891
1622893978356,-0.487220,2.827552,9.487024
1622893978366,-0.677559,2.806004,9.599552
1622893978376,-0.919373,2.883816,9.561244
1622893978385,-0.616507,2.820370,9.629479
1622893978395,-0.551863,2.731784,9.607931
1622893978404,-0.908600,2.949656,9.422380
1622893978414,-1.035492,2.999935,9.313444
1622893978424,-1.079785,3.069367,9.273940
1622893978434,-0.942118,2.990358,9.210494
1622893978443,-0.602142,2.755726,9.099164
1622893978452,-0.430956,2.780865,8.997410
1622893978461,-0.494403,2.801216,9.011775
1622893978470,-0.569820,2.802413,9.001001
1622893978480,-0.624887,2.829947,8.923190
1622893978490,-0.718261,2.825158,9.012972
1622893978499,-0.884658,2.820370,9.251195
1622893978509,-0.936133,2.791639,9.463082
1622893978518,-0.811634,2.752135,9.447520
1622893978527,-0.582988,2.686294,9.276335
1622893978537,-0.385466,2.653973,9.156625
1622893978547,-0.287304,2.649184,9.181764
1622893978556,-0.336385,2.686294,9.222465
1622893978566,-0.493206,2.737770,9.287108
1622893978575,-0.663194,2.788048,9.306262
1622893978585,-0.735020,2.807201,9.290700
1622893978594,-0.721852,2.811990,9.321824
1622893978604,-0.571017,2.734178,9.388862
1622893978614,-0.529119,2.711433,9.411607
1622893978624,-0.514753,2.719813,9.453506
1622893978633,-0.533907,2.724602,9.509769
1622893978643,-0.551863,2.719813,9.573215
1622893978652,-0.543484,2.715025,9.591172
1622893978661,-0.502782,2.677915,9.555259
1622893978671,-0.420182,2.661155,9.391256
1622893978680,-0.328006,2.670732,9.188946
1622893978689,-0.322020,2.675520,9.138668
1622893978698,-0.360327,2.704251,9.181764
1622893978708,-0.596156,2.716222,9.388862
1622893978718,-0.624887,2.732981,9.552865
1622893978728,-0.574608,2.701857,9.550470
1622893978737,-0.538695,2.687491,9.637859
1622893978747,-0.434548,2.637213,9.633071
1622893978756,-0.503979,2.728193,9.572019
1622893978766,-0.648829,2.784456,9.507375
1622893978775,-0.632069,2.825158,9.373300
1622893978785,-0.697910,2.850297,9.200917
1622893978794,-0.606930,2.782062,9.124303
1622893978803,-0.458490,2.749741,9.087193
1622893978813,-0.488417,2.765303,9.097966
1622893978823,-0.568623,2.741361,8.997410
1622893978832,-0.689530,2.814384,9.071630
1622893978841,-0.766145,2.810793,9.296685
1622893978851,-0.799663,2.797625,9.477448
1622893978860,-0.750582,2.796427,9.427169
1622893978870,-0.733823,2.794033,9.361329
1622893978879,-0.651223,2.723404,9.345766
1622893978888,-0.505177,2.725799,9.387665
1622893978898,-0.539892,2.730587,9.448717
1622893978907,-0.596156,2.783259,9.475053
1622893978917,-0.647632,2.748544,9.544485
1622893978927,-0.609324,2.767697,9.497798
1622893978937,-0.641646,2.798822,9.373300
1622893978945,-0.719458,2.795230,9.115923
1622893978955,-0.600945,2.841918,8.943541
1622893978965,-0.559046,2.785654,8.948329
1622893978975,-0.605733,2.767697,9.102755
1622893978984,-0.617704,2.762909,9.414001
1622893978994,-0.696713,2.737770,9.594764
1622893979004,-0.707487,2.753332,9.633071
1622893979013,-0.689530,2.765303,9.544485
1622893979022,-0.672771,2.785654,9.414001
1622893979031,-0.672771,2.811990,9.306262
1622893979041,-0.651223,2.814384,9.295488
1622893979050,-0.670376,2.788048,9.296685
1622893979059,-0.764947,2.814384,9.281123
1622893979069,-0.764947,2.821567,9.265560
1622893979079,-0.766145,2.819172,9.245210
1622893979088,-0.831985,2.837129,9.301474
1622893979098,-0.755371,2.833538,9.361329
1622893979108,-0.694318,2.790442,9.349358
1622893979117,-0.694318,2.795230,9.366117
1622893979127,-0.788889,2.814384,9.418790
1622893979136,-0.758962,2.779668,9.411607
1622893979146,-0.685939,2.774880,9.287108
1622893979156,-0.626084,2.719813,9.107543
1622893979165,-0.755371,2.779668,8.975863
1622893979175,-0.784101,2.786851,9.027337
1622893979185,-0.768539,2.736573,9.115923
1622893979194,-0.788889,2.707842,9.125500
1622893979203,-0.809240,2.721010,9.149442
1622893979213,-0.877475,2.762909,9.223662
1622893979223,-0.927753,2.858677,9.220071
1622893979233,-0.914585,2.888604,9.200917
1622893979243,-0.900220,2.867057,9.215282
1622893979253,-0.873884,2.886210,9.238028
1622893979262,-0.808043,2.856283,9.173384
1622893979272,-0.578200,2.749741,9.042900
1622893979282,-0.488417,2.665944,9.103952
1622893979291,-0.351948,2.516306,9.477448
1622893979301,-0.683545,2.585738,9.562442
1622893979311,-0.879869,2.683900,9.527725
1622893979321,-0.899023,2.729390,9.430760
1622893979331,-0.778116,2.737770,9.350554
1622893979340,-0.678756,2.722207,9.293094
1622893979349,-0.656011,2.715025,9.233239
1622893979358,-0.703895,2.736573,9.284714
1622893979367,-0.791284,2.756923,9.370906
1622893979377,-0.828394,2.786851,9.394848
1622893979387,-0.786495,2.870648,9.321824
1622893979396,-0.775721,2.902970,9.157822
1622893979405,-0.757765,2.924517,9.033323
1622893979415,-0.787692,2.938883,9.016563
1622893979424,-0.828394,2.935291,9.006987
1622893979434,-0.852336,2.942474,9.066842
1622893979444,-0.865504,2.941277,9.163807
1622893979453,-0.864307,2.944868,9.236830
1622893979463,-0.837971,2.952051,9.251195
1622893979473,-0.879869,2.979584,9.244013
1622893979482,-0.907402,3.007117,9.229648
1622893979492,-0.975637,3.025074,9.283517
1622893979502,-1.021127,3.021482,9.360131
1622893979511,-1.031901,3.016694,9.400833
1622893979521,-0.999579,2.983175,9.424775
1622893979531,-0.939724,2.966416,9.437943
1622893979541,-0.909797,2.966416,9.478644
1622893979550,-0.950498,2.978387,9.515755
1622893979560,-0.985214,2.979584,9.568427
1622893979569,-1.017536,2.997540,9.578004
1622893979578,-1.052252,3.020285,9.530120
1622893979588,-1.073799,3.056198,9.471462
1622893979597,-1.031901,3.050213,9.430760
1622893979607,-0.969652,3.039439,9.362526
1622893979617,-0.915782,3.035848,9.251195
1622893979626,-0.872687,3.015497,9.143456
1622893979636,-0.836774,3.014300,9.047688
1622893979646,-0.764947,2.975993,9.039309
1622893979655,-0.629675,2.902970,9.075222
1622893979665,-0.367510,2.803610,9.051279
1622893979674,-0.221464,2.652776,8.997410
1622893979684,-0.229843,2.627636,9.080010
1622893979693,-0.408211,2.651578,9.139865
1622893979702,-0.547075,2.687491,9.216479
1622893979712,-0.702698,2.725799,9.385271
1622893979722,-0.739808,2.683900,9.502586
1622893979731,-0.616507,2.631228,9.362526
1622893979740,-0.531513,2.618060,9.157822
1622893979750,-0.559046,2.701857,9.002198
1622893979760,-0.645237,2.816778,8.881291
1622893979769,-0.768539,2.888604,8.853758
1622893979778,-0.878672,2.950854,8.835801
1622893979787,-1.006762,3.015497,8.959103
1622893979797,-1.071405,3.066972,9.135077
1622893979807,-1.051055,3.059790,9.191340
1622893979817,-0.984017,3.058593,9.241618
1622893979826,-0.964863,3.070564,9.331401
1622893979836,-1.036689,3.086126,9.381680
1622893979845,-1.131260,3.106477,9.388862
1622893979855,-1.204283,3.098097,9.457097
1622893979865,-1.213860,3.066972,9.569624
1622893979874,-1.268927,3.038242,9.653421
1622893979883,-1.297657,3.019088,9.621099
1622893979893,-1.338359,3.032256,9.489418
1622893979903,-1.373075,3.088520,9.357738
1622893979912,-1.411382,3.101688,9.056067
1622893979922,-1.462857,3.131616,8.981848
1622893979931,-1.456872,3.125630,9.024943
1622893979940,-1.470040,3.118448,9.115923
1622893979950,-1.455675,3.075352,9.155427
1622893979960,-1.449689,3.084929,9.210494
1622893979969,-1.437718,3.086126,9.205706
1622893979979,-1.376666,3.064578,9.135077
1622893979989,-1.292869,3.039439,9.083601
1622893979998,-1.274912,3.038242,9.101558
1622893980008,-1.349133,3.065775,9.084799
1622893980017,-1.503559,3.134010,9.062054
1622893980026,-1.678335,3.183091,9.017760
1622893980035,-1.725022,3.217807,8.973468
1622893980045,-1.726219,3.230975,8.998607
1622893980055,-1.661576,3.201048,9.099164
1622893980064,-1.581370,3.168726,9.200917
1622893980074,-1.556231,3.150769,9.259575
1622893980083,-1.644817,3.179500,9.266758
1622893980092,-1.734599,3.227384,9.290700
1622893980102,-1.742979,3.252523,9.257181
1622893980111,-1.689109,3.271677,9.178172
1622893980120,-1.622072,3.284845,9.099164
1622893980130,-1.578976,3.303998,9.076419
1622893980139,-1.619677,3.311181,9.138668
1622893980149,-1.666364,3.321955,9.233239
1622893980159,-1.634043,3.325546,9.284714
1622893980169,-1.595735,3.331532,9.093178
1622893980178,-1.666364,3.391387,9.068039
1622893980187,-1.663970,3.442862,9.042900
1622893980196,-1.662773,3.393781,9.029732
1622893980206,-1.642422,3.369839,9.125500
1622893980216,-1.631648,3.311181,9.246407
1622893980225,-1.612495,3.278859,9.403227
1622893980234,-1.528698,3.217807,9.449914
1622893980244,-1.397017,3.190274,9.390059
1622893980253,-1.243788,3.177106,9.173384
1622893980262,-1.139640,3.204639,8.883685
1622893980271,-1.057040,3.215413,8.663419
1622893980281,-0.955287,3.207033,8.595184
1622893980290,-0.869095,3.173514,8.643068
1622893980299,-0.796072,3.148375,8.755595
1622893980309,-0.703895,3.045424,8.943541
1622893980319,-0.533907,2.995146,9.023746
1622893980328,-0.502782,2.947262,9.008183
1622893980337,-0.514753,2.946065,8.953117
1622893980346,-0.509965,2.942474,8.833407
1622893980355,-0.554258,2.956839,8.722076
1622893980365,-0.578200,2.958036,8.708909
1622893980374,-0.651223,2.995146,8.921992
1622893980384,-0.811634,2.987964,9.229648
1622893980394,-0.841562,2.965219,9.469068
1622893980403,-0.786495,2.906561,9.607931
1622893980413,-0.621295,2.833538,9.631873
1622893980423,-0.493206,2.779668,9.551667
1622893980432,-0.471658,2.785654,9.551667
1622893980442,-0.586579,2.916138,9.293094
1622893980452,-0.616507,2.935291,9.168595
1622893980461,-0.509965,2.938883,9.125500
1622893980471,-0.423774,2.896984,9.161413
1622893980481,-0.447716,2.888604,9.214086
1622893980490,-0.487220,2.902970,9.248801
1622893980500,-0.518345,2.928109,9.215282
1622893980510,-0.544681,2.925714,9.142260
1622893980520,-0.596156,2.936488,9.143456
1622893980530,-0.578200,2.914941,9.236830
1622893980539,-0.476446,2.887407,9.255983
1622893980548,-0.396240,2.862268,9.241618
1622893980558,-0.439336,2.811990,9.251195
1622893980567,-2.074576,3.325546,9.244013
1622893980576,-1.034295,3.539827,9.552865
1622893980586,-1.347936,2.968810,9.345766
1622893980595,-0.792481,3.025074,9.745598
1622893980605,-0.469264,2.913743,9.651027
1622893980614,-0.453701,2.761712,9.618706
1622893980623,-0.908600,3.009511,9.773131
1622893980632,-1.124078,3.039439,9.849746
1622893980642,-1.137246,2.962825,9.768343
1622893980652,-0.811634,2.868254,9.515755
1622893980662,-0.310049,2.657564,9.132683
1622893980672,-0.119710,2.582147,8.870518
1622893980681,-0.287304,2.644396,8.894460
1622893980694,-0.462081,2.636016,9.160215
1622893980710,-0.403423,2.499547,9.187749
1622893980720,-0.602142,2.644396,8.795100
1622893980730,-0.685939,2.869451,8.590396
1622893980739,-0.882263,3.015497,8.429984
1622893980749,-0.937330,3.203442,8.428787
1622893980759,-0.738611,3.168726,8.473080
1622893980769,-0.300472,3.138798,8.449138
1622893980778,-0.363919,3.159149,8.580819
1622893980787,-0.533907,3.217807,8.836999
1622893980797,-0.509965,3.199851,9.232041
1622893980806,-0.302867,3.056198,9.431957
1622893980815,-0.657208,3.233369,9.722853
1622893980825,-0.675165,3.240552,9.659407
1622893980834,-0.611719,3.271677,9.520543
1622893980844,-0.719458,3.318364,9.300277
1622893980854,-0.782904,3.372233,9.244013
1622893980864,-0.636858,3.266888,9.266758
1622893980873,-0.536301,3.156755,9.348161
1622893980882,-0.474052,3.069367,9.508572
1622893980891,-0.476446,2.971204,9.704897
1622893980901,-0.541090,2.904167,9.836577
1622893980911,-0.543484,2.918532,9.902418
1622893980920,-0.671574,2.931700,9.793482
1622893980929,-0.639252,2.993949,9.712079
1622893980939,-0.483629,2.987964,9.600749
