timestamp,AccX,AccY,AccZ
1622693020273,,1.9764134883880615,
1622693020274,-1.1755530834197998,3.1304187774658203,9.089587211608887
1622693020328,,3.1747114658355713,
1622693020329,-3.6343982219696045,,5.990292549133301
1622693020381,1.382651448249817,3.3865983486175537,9.194931983947754
1622693020403,-3.9923312664031982,3.7816414833068848,6.211756229400635
1622693020418,-4.07014274597168,2.5522189140319824,
1622693020419,,,6.890512466430664
1622693020434,,2.519897222518921,
1622693020435,-2.9867665767669678,,7.91163969039917
1622693020450,-0.15921440720558167,4.086902141571045,10.869675636291504
1622693020477,,2.3319525718688965,
1622693020478,-3.7684733867645264,,9.99220085144043
1622693020491,,2.9652187824249268,
1622693020492,-2.8191723823547363,,8.191761016845703
1622693020507,-2.522291421890259,4.084507942199707,6.891709804534912
1622693020541,-1.3958195447921753,3.9839515686035156,6.033388137817383
1622693020559,-1.2006921768188477,3.509899616241455,6.491878032684326
1622693020576,,3.3039982318878174,
1622693020577,-2.360682964324951,,8.019378662109375
1622693020592,-2.6216509342193604,3.821146011352539,9.044096946716309
1622693020608,-3.045424461364746,3.2788591384887695,8.860940933227539
1622693020628,-3.19865345954895,2.3032219409942627,8.98543930053711
1622693020646,-2.33913516998291,1.9847931861877441,9.66419506072998
1622693020678,-2.3702597618103027,2.33913516998291,10.960655212402344
1622693020695,-1.7070658206939697,2.1751322746276855,10.933121681213379
1622693020713,-0.9421183466911316,2.494758129119873,10.322600364685059
1622693020732,0.7206547260284424,2.5486276149749756,9.823410034179688
1622693020750,,2.8191723823547363,
1622693020751,-1.8746598958969116,,9.066842079162598
1622693020770,-4.188655853271484,3.1304187774658203,8.96269416809082
1622693020787,-3.094505786895752,2.472013235092163,9.621099472045898
1622693020820,-1.7980455160140991,1.699883222579956,9.952696800231934
1622693020837,-1.7621324062347412,1.4760253429412842,9.931148529052734
1622693020855,-2.141613483428955,1.902193307876587,9.850942611694336
1622693020872,-1.4053963422775269,1.8926163911819458,9.130288124084473
1622693020889,-1.0019733905792236,1.5430630445480347,8.911218643188477
1622693020905,,1.656787633895874,
1622693020906,-0.667982280254364,,8.912415504455566
1622693020944,-1.236605167388916,1.6915035247802734,
1622693020945,-0.7158663272857666,2.0697872638702393,8.892065048217773
1622693020946,,,8.983044624328613
1622693020969,-1.6124948263168335,2.2661118507385254,9.38048267364502
1622693020988,0.3471592366695404,1.7393875122070312,9.50857162475586
1622693021007,,1.2545616626739502,
1622693021008,-0.6177040338516235,,9.77672290802002
1622693021027,-0.152031809091568,1.3611036539077759,10.591948509216309
1622693021047,-0.020350715145468712,1.2653355598449707,10.216058731079102
1622693021068,-1.599326729774475,1.3060370683670044,10.067618370056152
1622693021089,0.751779317855835,1.4951789379119873,9.716867446899414
1622693021182,,0.9349357485771179,
1622693021183,-0.28969839215278625,,9.761159896850586
1622693021255,-0.6033388376235962,1.6148890256881714,9.024943351745605
1622693021308,-0.4034229815006256,1.2856862545013428,10.08078670501709
1622693021374,-0.10893617570400238,1.3024457693099976,9.114726066589355
1622693021457,0.3687070608139038,1.0007762908935547,9.90241813659668
1622693021510,,1.404199242591858,
1622693021511,0.0802057534456253,,9.841365814208984
1622693021590,,1.4389152526855469,
1622693021591,-0.6811503767967224,,9.41639518737793
