timestamp,AccX,AccY,AccZ
1622551975183,-0.5722141861915588,,
1622551975184,,1.6292542219161987,9.66419506072998
1622551975259,-1.3407529592514038,1.9572598934173584,9.543288230895996
1622551975305,-0.4596867263317108,1.4628572463989258,9.635464668273926
1622551975374,-0.8858546018600464,1.7944542169570923,9.23682975769043
1622551975434,-0.507570743560791,1.6412252187728882,9.75397777557373
1622551975500,-0.7398083209991455,1.7178397178649902,9.241618156433105
1622551975573,-0.7266402244567871,1.6543933153152466,9.649829864501953
1622551975641,-0.628477931022644,,
1622551975642,,1.698686122894287,9.36013126373291
1622551975710,-0.8355764150619507,1.7561469078063965,9.101557731628418
1622551975776,-0.5351040959358215,,
1622551975777,,1.5598224401474,9.59715747833252
1622551975843,-0.871489405632019,1.823184609413147,9.157821655273438
1622551975910,-0.5710170865058899,1.7046716213226318,9.133879661560059
1622551975976,-0.6655880808830261,1.8124107122421265,9.320627212524414
1622551976043,-0.5985504388809204,1.9129672050476074,8.856152534484863
1622551976121,-0.19393034279346466,1.3275848627090454,9.425971984863281
1622551976174,-2.337938070297241,2.121262788772583,9.7791166305542
1622551976240,-0.8870517015457153,1.533486247062683,9.726444244384766
1622551976306,-0.3794809579849243,1.2665326595306396,9.338583946228027
1622551976379,-0.4800374507904053,,
1622551976384,,1.3000515699386597,9.027337074279785
1622551976438,-0.7829039692878723,1.1456254720687866,9.86770248413086
1622551976522,-0.4429273009300232,1.237802267074585,9.006986618041992
1622551976589,-0.05506663769483566,0.6919242739677429,10.052056312561035
1622551976645,-0.5099649429321289,0.9864110946655273,
1622551976646,,,8.857349395751953
1622551976709,0.11971008777618408,0.33279404044151306,9.320627212524414
1622551976767,-0.30885201692581177,,
1622551976768,,0.12449848651885986,9.126696586608887
1622551976847,-0.6524199843406677,-0.31842881441116333,9.909601211547852
1622551976902,-0.9397241473197937,-0.24420857429504395,8.32104778289795
1622551976967,-2.1057004928588867,-1.8195933103561401,6.809109687805176
1622551977034,0.9301473498344421,-4.978742599487305,7.882909297943115
1622551977100,-0.7038952708244324,,
1622551977101,,-5.310339450836182,10.435128211975098
1622551977167,-1.1336544752120972,,
1622551977168,,-5.400122165679932,4.699818134307861
1622551977234,0.545877993106842,,
1622551977235,,-7.890091896057129,3.667917013168335
1622551977301,-0.19632454216480255,-8.98543930053711,8.063671112060547
1622551977367,-1.0211269855499268,-9.53849983215332,3.3686418533325195
1622551977434,0.4429273009300232,-10.427945137023926,6.460753440856934
1622551977500,-2.189497470855713,-9.7791166305542,
1622551977501,,,1.680729627609253
1622551977567,0.20231004059314728,,
1622551977568,,-9.908403396606445,3.1064767837524414
1622551977634,-1.0594342947006226,-9.75517463684082,0.6919242739677429
1622551977701,-1.3299790620803833,-10.686519622802734,0.751779317855835
1622551977767,-2.321178436279297,,
1622551977768,,-12.168530464172363,-0.7015010714530945
