timestamp,AccX,AccY,AccZ
1622693225504,-0.9600749015808105,,
1622693225505,,9.339780807495117,-3.8343141078948975
1622693225573,-1.9405004978179932,,
1622693225574,,13.347674369812012,-4.720168590545654
1622693225642,-0.26336219906806946,6.613982200622559,-5.018246650695801
1622693226089,-2.914940595626831,7.7201032638549805,-3.19865345954895
1622693226134,-2.321178436279297,11.159374237060547,-0.8571242094039917
1622693226200,-2.4468741416931152,8.763975143432617,-1.2964602708816528
1622693226267,-1.6927006244659424,7.134721279144287,-0.7924807667732239
1622693226334,-2.140416383743286,6.390124320983887,-2.3020248413085938
1622693226401,0.14006079733371735,8.105569839477539,-4.017470359802246
1622693226467,-0.021547814831137657,10.789469718933105,-4.774038314819336
1622693226534,-2.831143617630005,10.091560363769531,-5.359420299530029
1622693226604,-0.4489128291606903,,
1622693226605,,8.031349182128906,-6.0872578620910645
1622693226668,-3.8798038959503174,16.640899658203125,
1622693226669,,,-3.994725465774536
1622693226738,-2.3104045391082764,6.196194171905518,
1622693226739,,,0.020350715145468712
1622693226804,-1.047463297843933,11.925518989562988,-0.8188169598579407
1622693226869,-0.45848962664604187,7.972691535949707,
1622693226870,,,1.3419500589370728
1622693226934,0.17238251864910126,,
1622693226935,,10.212467193603516,-0.8583213090896606
1622693229087,-0.05985504388809204,9.536105155944824,-0.18914192914962769
1622693229134,-0.9864110946655273,9.515754699707031,0.6967126727104187
1622693229200,0.40701428055763245,,
1622693229201,,10.74996566772461,1.8483237028121948
1622693229267,-0.15083470940589905,10.60272216796875,-1.0761936902999878
1622693229336,-0.6967126727104187,13.797784805297852,1.2437877655029297
1622693229403,-3.398569345474243,10.605116844177246,0.061052143573760986
1622693229468,-1.7717092037200928,10.899602890014648,
1622693229469,,,-2.1499931812286377
1622693229535,-2.8395233154296875,8.504204750061035,-1.3048399686813354
1622693229603,-1.1959037780761719,7.103596210479736,-1.2988544702529907
1622693229673,-1.8267759084701538,5.986701488494873,
1622693229674,,,-2.676717519760132
1622693229739,-0.005985504016280174,,
1622693229740,,8.845377922058105,-4.291606426239014
1622693229802,-0.9157821536064148,10.992977142333984,-3.5745432376861572
1622693229871,-2.5677812099456787,,
1622693229872,,9.682151794433594,-5.647922039031982
1622693229934,-0.8954314589500427,7.532158374786377,-5.415684223175049
1622693230216,-6.1530985832214355,10.846930503845215,-3.512293815612793
1622693230261,-0.8020575642585754,10.556035041809082,1.5406688451766968
1622693230327,-0.5351040959358215,11.215638160705566,-2.342726469039917
1622693230393,0.871489405632019,,
1622693230394,,14.05994987487793,2.074575662612915
1622693230464,-4.285621166229248,9.502586364746094,
1622693230465,,,1.314416766166687
1622693230528,-2.276885747909546,,
1622693230529,,10.721235275268555,-1.5921441316604614
1622693230594,-2.094926595687866,9.091980934143066,-1.0211269855499268
1622693230664,-2.6431987285614014,,
1622693230665,,7.509413719177246,-1.3994108438491821
1622693230732,-1.8195933103561401,,
1622693230733,,5.941211700439453,-1.2737152576446533
1622693230795,-1.2665326595306396,,
1622693230796,,7.490260124206543,-4.200626850128174
1622693230866,-0.365115761756897,10.098742485046387,-4.197035789489746
1622693230932,-2.0817582607269287,,
1622693230933,,11.184513092041016,-5.7305216789245605
1622693231000,-2.7066450119018555,9.317035675048828,-5.388150691986084
1622693231063,-3.1483752727508545,10.196905136108398,-4.486733913421631
1622693238088,-1.2737152576446533,,
1622693238089,-5.093664169311523,7.803900241851807,0.729034423828125
1622693238134,-1.8171991109848022,10.158597946166992,-1.3287819623947144
1622693238200,-2.7952303886413574,7.327454090118408,
1622693238201,,,-0.6488286852836609
1622693238268,-1.5059528350830078,5.483919143676758,-1.2198457717895508
1622693238336,-1.3335703611373901,6.01423454284668,-3.4093432426452637
1622693238401,-0.5410895943641663,10.700884819030762,-4.981136798858643
1622693238467,-1.677138328552246,13.491326332092285,-5.427655220031738
1622693238534,-1.5610195398330688,5.368997097015381,-4.620809078216553
1622693238600,-6.568492412567139,,
1622693238601,,17.660829544067383,-3.5661635398864746
1622693238667,-1.8602946996688843,4.78122091293335,0.011971008032560349
1622693238734,0.18794482946395874,12.682085990905762,-0.5674257874488831
1622693238801,-0.8846575021743774,6.605602264404297,1.5717934370040894
1622693238868,0.24660277366638184,9.47146224975586,-0.24779987335205078
1622693238934,-0.09457096457481384,9.016563415527344,0.009576806798577309
1622693239000,-1.0115501880645752,,
1622693239001,,10.32978343963623,0.7098808288574219
1622693239067,0.5805938839912415,,
1622693239068,,11.511322021484375,1.0869675874710083
1622693239134,0.8056488633155823,10.036493301391602,-0.4884171485900879
1622693239201,-1.678335428237915,12.02727222442627,1.9369091987609863
1622693239268,-2.9987375736236572,,
1622693239269,,11.947066307067871,-2.1966800689697266
1622693239334,-3.2130186557769775,,
1622693239335,,8.710105895996094,-0.39145198464393616
1622693239405,-1.8495208024978638,,
1622693239406,,6.560112476348877,-0.6584054827690125
1622693239469,-1.2437877655029297,5.006275653839111,
1622693239470,,,-0.45489832758903503
1622693239536,-1.4867992401123047,7.583633899688721,
1622693239537,,,-5.398924827575684
1622693239606,-0.36750996112823486,12.496535301208496,-4.807557106018066
1622693239672,-1.3730746507644653,,
1622693239673,,7.729680061340332,-7.758410453796387
1622693239738,-2.851494312286377,,
1622693239739,,5.112817764282227,0.9469067454338074
1622693239805,1.070208191871643,,
1622693239806,,9.029731750488281,3.7469255924224854
1622693239871,-0.23942017555236816,11.750741958618164,0.9911994934082031
1622693239939,-1.5478514432907104,,
1622693239940,,9.27034854888916,-1.723825216293335
1622693240006,-0.3292027413845062,8.427590370178223,0.16639702022075653
1622693240071,-0.333991140127182,9.084798812866211,-0.8188169598579407
1622693240135,-0.20470423996448517,,
1622693240136,,9.327810287475586,0.8738836050033569
1622693240202,-1.1839327812194824,10.6338472366333,0.8008604645729065
1622693240272,-0.6189011335372925,,
1622693240273,,11.814188003540039,-1.1264718770980835
1622693240339,0.6416460275650024,,
1622693240340,,15.619771957397461,1.8974047899246216
1622693240400,-4.595670223236084,,
1622693240401,,10.225635528564453,1.4544775485992432
1622693240468,-2.117671489715576,11.568782806396484,-3.154360771179199
1622693240536,-2.5246856212615967,,
1622693240537,,8.301894187927246,-0.21787235140800476
1622693240604,-1.799242615699768,,
1622693240605,,5.476736545562744,-1.4113819599151611
1622693240672,-1.6759412288665771,4.885368347167969,-1.6340426206588745
1622693240739,-0.9097966551780701,10.472238540649414,
1622693240740,,,-6.011840343475342
1622693240803,-1.9249382019042969,12.72996997833252,
1622693240804,,,-4.19344425201416
1622693240872,-1.522712230682373,4.608838081359863,-5.673060894012451
1622693240939,-5.361814498901367,,
1622693240940,,16.176424026489258,0.6763619780540466
1622693241002,-2.2397756576538086,,
1622693241003,,2.2170307636260986,0.7206547260284424
1622693241072,0.3423708379268646,14.736311912536621,1.4736311435699463
1622693241137,-1.1312602758407593,7.528567314147949,-0.3315969407558441
1622693241205,0.0071826050989329815,,
1622693241206,,9.683348655700684,-1.6615760326385498
1622693241272,-0.3387795388698578,,
1622693241273,,8.967482566833496,-0.13287819921970367
1622693241336,-0.6596025824546814,9.607931137084961,0.27054479718208313
1622693241402,-0.13287819921970367,,
1622693241403,,11.125855445861816,0.47405192255973816
1622693241472,-0.7793126702308655,,
1622693241473,,10.9091796875,-2.6659436225891113
1622693241535,-0.6057330369949341,13.837288856506348,1.3036428689956665
1622693241603,-4.274847030639648,11.592724800109863,1.5705963373184204
1622693241670,-1.7166426181793213,10.286687850952148,
1622693241671,,,-0.35913026332855225
1622693241739,-2.693476915359497,7.358579158782959,
1622693241740,,,-0.7242460250854492
1622693241802,-1.9405004978179932,,
1622693241803,,5.428852558135986,-1.2844891548156738
1622693241871,-1.5873557329177856,5.694608688354492,-2.7305870056152344
1622693241938,-0.5997475385665894,,
1622693241939,,11.048044204711914,-6.570886611938477
1622693242006,-2.559401512145996,,
1622693242007,,11.988965034484863,-4.410119533538818
1622693242067,-2.4576480388641357,,
1622693242068,,5.957971096038818,-5.579687118530273
1622693242134,-3.685873508453369,,
1622693242135,,18.188751220703125,-3.294421434402466
1622693242202,-1.6699557304382324,,
1622693242203,,5.682637691497803,0.14006079733371735
1622693242272,-0.5386953949928284,,
1622693242273,,11.931504249572754,-1.2497732639312744
1622693242339,-0.4106055796146393,6.473921298980713,1.161187767982483
1622693242402,-0.1256955862045288,,
1622693242403,,9.398438453674316,-0.23942017555236816
1622693242470,-0.08619125932455063,,
1622693242471,,9.240421295166016,-0.4596867263317108
1622693242538,-0.42856210470199585,,
1622693242539,,10.054450035095215,0.6045359373092651
1622693242605,0.5734112858772278,,
1622693242606,,11.30182933807373,1.7357962131500244
1622693242672,0.7266402244567871,,
1622693242673,,11.273098945617676,0.033518824726343155
1622693242740,-2.98437237739563,10.527304649353027,0.9433154463768005
1622693242804,-3.79840087890625,11.131840705871582,-2.0410568714141846
1622693242872,-2.7018566131591797,,
1622693242873,,9.599552154541016,-0.7026981711387634
1622693242938,-2.005143880844116,,
1622693242939,,6.110002517700195,-0.9971849918365479
1622693243006,-1.4197616577148438,5.105635166168213,-0.06703764945268631
1622693243070,-1.416170358657837,7.204153060913086,-3.487154722213745
1622693243135,-0.6967126727104187,10.528501510620117,
1622693243136,,,-5.57250452041626
1622693243201,-1.6711528301239014,10.409989356994629,-7.111976146697998
1622693243271,-2.367865562438965,7.274781703948975,-5.297171115875244
1622693243338,0.07182604819536209,9.184157371520996,1.1228805780410767
1622693243406,-0.586579442024231,11.390414237976074,1.581370234489441
1622693243469,-1.8375498056411743,,
1622693243470,,10.005369186401367,-1.3766659498214722
1622693243537,-0.6488286852836609,7.856573104858398,0.5530605912208557
1622693243603,0.1173158809542656,,
1622693243604,,9.635464668273926,-0.5829881429672241
1622693243671,-0.2669534981250763,,
1622693243672,,9.26795482635498,0.39624038338661194
1622693243738,-0.8451532125473022,,
1622693243739,,9.950302124023438,0.6799532771110535
1622693243803,0.6117185354232788,11.771092414855957,1.1061211824417114
1622693243872,-0.07062894850969315,11.718420028686523,1.1001356840133667
1622693243939,-3.6320040225982666,9.680954933166504,1.1899182796478271
1622693244006,-2.1511902809143066,11.766304016113281,
1622693244007,,,-4.206612586975098
