False	0	186.84375	0.0
False	0	76.734375	0.0
False	15	78.078125	0.0
False	0	79.40625	0.0
False	15	73.3125	0.0
False	15	74.640625	0.0
False	15	76.0	0.0
False	15	77.359375	0.0
False	15	78.71875	2322.5
False	9	87.390625	0.0
False	15	88.71875	0.0
False	15	82.46875	0.0
False	15	83.765625	3455.25
False	6	85.09375	3532.0
False	12	86.453125	3528.25
False	15	87.765625	3435.5
False	0	96.671875	0.0
False	15	91.65625	0.0
False	15	92.875	0.0
False	15	94.21875	0.0
False	15	95.515625	0.0
False	15	96.8125	0.0
False	15	98.078125	1035.25
False	15	99.3125	0.0
False	15	100.578125	0.0
False	15	101.921875	1146.0
False	15	103.21875	0.0
False	15	105.03125	0.0
False	15	106.296875	866.75
False	15	107.625	850.25
False	15	108.9375	840.0
False	15	110.3125	835.25
False	15	111.671875	835.5
False	15	112.890625	836.75
False	15	114.234375	837.0
False	15	115.59375	835.75
False	15	116.984375	836.25
False	15	118.5	0.0
False	15	119.890625	0.0
False	15	121.203125	711.75
False	15	122.59375	704.5
False	15	123.796875	702.0
False	15	125.265625	704.25
False	0	132.453125	0.0
False	0	133.78125	0.0
False	15	127.828125	0.0
False	15	129.171875	0.0
False	15	130.5	1925.75
False	15	131.8125	1875.0
False	15	133.203125	0.0
False	0	141.6875	0.0
False	0	143.015625	0.0
False	15	137.09375	0.0
False	15	138.40625	1956.75
False	15	139.78125	0.0
False	15	141.125	1816.25
False	15	142.484375	1783.0
False	15	143.8125	1747.0
False	15	145.109375	1707.25
False	0	153.59375	0.0
False	0	154.9375	0.0
False	0	156.25	0.0
False	0	157.578125	0.0
False	0	158.90625	0.0
False	0	160.21875	0.0
False	0	161.53125	0.0
False	0	162.90625	0.0
False	0	164.234375	0.0
False	0	165.5625	0.0
False	15	159.890625	0.0
False	15	161.25	1446.75
False	15	162.5625	1432.75
False	15	163.875	1419.0
False	15	165.203125	1408.0
False	15	166.546875	1396.75
False	15	167.890625	1386.0
False	15	169.234375	1379.25
False	15	170.546875	1369.0
False	15	171.828125	1360.5
False	15	173.1875	1355.75
False	0	181.453125	0.0
False	15	175.84375	1368.25
False	0	184.109375	0.0
False	15	178.484375	1386.75
False	0	186.78125	0.0
False	15	181.1875	0.0
False	15	182.515625	1329.0
False	15	183.828125	1329.25
False	15	185.203125	1330.5
False	0	193.421875	0.0
False	15	188.03125	0.0
False	15	189.34375	1115.25
False	15	190.734375	1119.75
False	13	192.0	1130.0
False	10	193.28125	1142.5
False	15	194.609375	1155.0
False	12	195.984375	1167.5
False	9	197.21875	1180.75
False	9	198.59375	1197.0
False	15	199.875	1217.5
False	15	201.15625	1237.0
False	10	202.53125	1256.25
False	15	203.734375	0.0
False	15	205.125	1376.5
False	15	206.4375	1387.5
False	15	207.765625	1394.75
False	15	208.984375	0.0
False	15	210.3125	1485.75
False	15	211.609375	1502.5
False	15	212.9375	1525.75
False	15	214.265625	1549.0
False	15	215.53125	1570.75
False	15	216.859375	1593.75
False	15	218.1875	1617.5
False	15	219.484375	1645.25
False	15	220.875	1639.75
False	15	222.234375	1617.0
False	15	223.515625	1621.0
False	15	224.84375	1606.75
False	15	226.203125	1587.25
False	15	227.578125	1569.75
False	15	228.921875	1532.0
False	15	230.21875	1495.0
False	15	231.59375	1465.25
False	15	232.921875	1436.0
False	15	234.3125	1405.5
False	15	237.0	0.0
False	15	238.453125	592.75
False	15	239.71875	581.0
False	15	241.09375	570.75
False	15	242.4375	558.5
False	15	243.828125	547.25
False	15	245.359375	539.0
False	15	246.515625	535.25
False	15	247.96875	534.25
False	15	249.28125	537.25
False	15	250.84375	0.0
False	15	252.265625	0.0
False	15	253.859375	0.0
False	15	255.296875	0.0
False	15	256.921875	421.0
False	15	258.328125	417.25
False	15	259.421875	413.25
False	15	260.84375	407.75
False	15	262.390625	404.5
False	15	263.4375	404.0
False	15	264.984375	403.75
False	15	266.3125	403.0
False	15	267.578125	401.5
False	15	268.953125	398.5
False	15	270.078125	398.0
False	15	271.578125	396.75
False	15	272.8125	393.5
False	15	274.515625	393.25
False	15	275.453125	393.75
False	15	277.0625	394.25
False	15	278.171875	393.75
False	15	279.671875	394.0
False	15	281.0	396.0
False	15	282.03125	398.0
False	15	283.546875	401.5
False	15	284.90625	407.0
False	15	290.40625	0.0
False	15	291.734375	0.0
False	15	293.0625	0.0
False	15	289.140625	0.0
False	15	290.484375	513.75
False	15	291.90625	505.25
False	15	293.234375	499.5
False	15	294.546875	496.75
False	15	301.015625	0.0
False	15	302.34375	0.0
False	0	303.640625	0.0
False	0	304.96875	0.0
False	0	306.328125	0.0
False	0	307.640625	0.0
False	9	308.984375	0.0
False	15	310.3125	0.0
False	15	304.1875	0.0
False	15	305.53125	0.0
False	15	306.875	2460.0
False	0	315.609375	0.0
False	3	309.5625	2403.25
False	8	310.875	2338.0
False	14	312.25	2276.5
False	12	313.609375	2227.5
False	5	314.90625	2179.25
False	14	316.25	2136.5
False	11	317.578125	2122.0
False	11	318.890625	2144.0
False	11	320.21875	2196.75
False	0	328.890625	0.0
False	0	330.25	0.0
False	8	324.171875	0.0
False	0	332.890625	0.0
False	0	334.234375	0.0
False	8	335.5625	0.0
False	8	329.09375	0.0
False	8	330.421875	7742.75
False	15	331.75	7756.5
False	15	333.0625	7599.25
False	9	334.40625	7511.75
False	8	335.75	0.0
False	15	337.0625	0.0
False	15	338.390625	7371.75
False	15	339.734375	7230.5
False	0	348.84375	0.0
False	0	350.171875	0.0
False	0	351.5	0.0
False	0	352.828125	0.0
False	0	354.1875	0.0
False	9	347.65625	0.0
False	9	348.984375	10278.75
False	0	358.171875	0.0
True	7	359.5	0.0
False	0	0.828125	0.0
False	15	354.296875	10308.0
False	12	3.5	0.0
False	12	4.828125	0.0
False	10	358.28125	0.0
False	0	7.484375	0.0
False	0	8.796875	0.0
False	0	10.125	0.0
False	0	11.453125	0.0
False	0	12.796875	0.0
False	10	6.328125	0.0
False	0	15.453125	0.0
False	15	8.984375	7418.5
False	0	18.109375	0.0
False	0	19.4375	0.0
False	12	20.765625	0.0
False	0	22.078125	0.0
False	0	23.421875	0.0
